 success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU25_r, AU26_r
1,0.69,0.0,0.29,0.0,0.05,0.01,0.31,1.19,1.67,0.16,0.47,0.0,0.88,0.72
1,0.45,0.0,0.17,0.0,0.02,0.05,0.26,1.08,1.45,0.03,0.34,0.0,0.71,0.76
1,0.28,0.0,0.16,0.0,0.02,0.09,0.14,0.98,1.2,0.0,0.28,0.0,0.54,0.66
1,0.07,0.0,0.2,0.0,0.0,0.17,0.0,0.88,0.8,0.0,0.27,0.0,0.44,0.68
1,0.09,0.0,0.25,0.0,0.0,0.24,0.0,0.94,0.91,0.0,0.25,0.0,0.48,0.62
1,0.06,0.0,0.25,0.0,0.0,0.31,0.0,0.98,1.09,0.0,0.26,0.0,0.48,0.59
1,0.12,0.0,0.27,0.0,0.0,0.34,0.0,1.05,1.33,0.0,0.23,0.0,0.51,0.56
1,0.17,0.0,0.32,0.0,0.0,0.33,0.0,1.14,1.31,0.03,0.12,0.0,0.58,0.56
1,0.17,0.0,0.35,0.0,0.0,0.28,0.0,1.16,1.37,0.03,0.04,0.0,0.75,0.64
1,0.14,0.0,0.42,0.0,0.0,0.25,0.0,1.1,1.28,0.03,0.03,0.0,0.9,0.72
1,0.08,0.0,0.47,0.0,0.0,0.28,0.0,1.05,1.25,0.0,0.02,0.0,0.91,0.75
1,0.04,0.0,0.48,0.0,0.0,0.25,0.0,1.01,1.1,0.01,0.05,0.0,0.74,0.77
1,0.0,0.0,0.47,0.0,0.0,0.18,0.0,1.01,1.09,0.12,0.06,0.0,0.56,0.75
1,0.0,0.0,0.35,0.0,0.0,0.12,0.0,0.84,0.99,0.12,0.19,0.0,0.55,0.86
1,0.02,0.0,0.2,0.0,0.0,0.16,0.0,0.78,0.97,0.11,0.25,0.0,0.63,1.03
1,0.03,0.0,0.03,0.0,0.0,0.26,0.0,0.7,0.83,0.0,0.37,0.0,0.68,1.09
1,0.06,0.0,0.04,0.0,0.0,0.34,0.0,0.74,0.85,0.0,0.35,0.0,0.65,1.09
1,0.1,0.0,0.05,0.0,0.0,0.39,0.0,0.73,0.84,0.0,0.35,0.0,0.68,1.0
1,0.17,0.0,0.05,0.0,0.0,0.4,0.0,0.71,0.86,0.0,0.33,0.0,0.74,1.0
1,0.21,0.0,0.02,0.0,0.0,0.39,0.0,0.73,0.85,0.0,0.35,0.0,0.75,0.87
1,0.22,0.0,0.03,0.0,0.0,0.41,0.0,0.75,0.84,0.0,0.4,0.0,0.77,0.82
1,0.19,0.0,0.07,0.0,0.0,0.4,0.0,0.77,0.87,0.0,0.45,0.0,0.76,0.79
1,0.17,0.0,0.11,0.0,0.0,0.35,0.0,0.77,0.88,0.0,0.47,0.0,0.77,0.82
1,0.11,0.0,0.09,0.0,0.0,0.27,0.0,0.77,0.94,0.0,0.42,0.0,0.8,0.83
1,0.04,0.0,0.07,0.0,0.0,0.23,0.0,0.77,0.95,0.0,0.43,0.0,0.76,0.85
1,0.0,0.0,0.12,0.0,0.0,0.15,0.0,0.74,1.03,0.0,0.33,0.0,0.69,0.88
1,0.0,0.0,0.27,0.0,0.0,0.09,0.0,0.76,1.27,0.0,0.26,0.0,0.54,1.04
1,0.0,0.0,0.42,0.0,0.0,0.07,0.0,0.8,1.45,0.0,0.13,0.0,0.47,1.13
1,0.0,0.0,0.47,0.0,0.0,0.11,0.0,0.87,1.59,0.0,0.16,0.0,0.49,1.22
1,0.0,0.0,0.47,0.0,0.0,0.15,0.0,0.9,1.54,0.0,0.19,0.0,0.54,1.19
1,0.0,0.0,0.43,0.0,0.0,0.15,0.0,0.9,1.57,0.0,0.21,0.0,0.54,1.22
1,0.0,0.0,0.41,0.0,0.0,0.13,0.0,0.87,1.59,0.0,0.18,0.0,0.45,1.26
1,0.01,0.0,0.45,0.0,0.0,0.1,0.0,0.84,1.56,0.0,0.11,0.0,0.33,1.23
1,0.02,0.0,0.5,0.0,0.0,0.13,0.0,0.82,1.56,0.0,0.1,0.0,0.25,1.28
1,0.02,0.0,0.49,0.0,0.0,0.1,0.0,0.86,1.53,0.0,0.1,0.0,0.26,1.28
1,0.02,0.0,0.43,0.0,0.0,0.08,0.0,0.9,1.55,0.0,0.14,0.0,0.33,1.34
1,0.02,0.0,0.38,0.0,0.0,0.01,0.0,0.92,1.54,0.0,0.18,0.0,0.36,1.3
1,0.02,0.0,0.38,0.0,0.0,0.01,0.0,0.85,1.33,0.0,0.13,0.02,0.33,1.07
1,0.02,0.0,0.39,0.0,0.0,0.0,0.0,0.78,1.07,0.0,0.12,0.05,0.29,0.87
1,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.72,0.87,0.0,0.11,0.1,0.26,0.67
1,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.73,0.93,0.0,0.16,0.1,0.25,0.68
1,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.72,1.04,0.0,0.2,0.07,0.2,0.65
1,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.72,1.05,0.0,0.28,0.02,0.2,0.72
1,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.69,1.0,0.0,0.46,0.04,0.13,0.75
1,0.05,0.0,0.22,0.0,0.0,0.0,0.0,0.72,1.0,0.0,0.53,0.04,0.14,0.79
1,0.1,0.0,0.19,0.0,0.0,0.0,0.0,0.73,1.08,0.0,0.53,0.04,0.13,0.7
1,0.15,0.0,0.2,0.0,0.0,0.0,0.0,0.75,1.11,0.0,0.45,0.0,0.19,0.71
1,0.18,0.0,0.11,0.0,0.0,0.0,0.0,0.75,1.17,0.0,0.54,0.11,0.13,0.62
1,0.21,0.0,0.09,0.0,0.0,0.0,0.0,0.77,1.2,0.0,0.53,0.14,0.06,0.67
1,0.16,0.0,0.07,0.0,0.0,0.0,0.0,0.71,1.16,0.0,0.39,0.22,0.08,0.72
1,0.08,0.0,0.13,0.0,0.0,0.0,0.0,0.68,1.16,0.0,0.18,0.2,0.16,0.9
1,0.0,0.0,0.18,0.0,0.0,0.01,0.0,0.63,1.21,0.0,0.05,0.22,0.22,0.98
1,0.0,0.0,0.2,0.0,0.0,0.01,0.0,0.69,1.36,0.0,0.05,0.15,0.24,1.09
1,0.0,0.0,0.21,0.0,0.0,0.02,0.0,0.7,1.42,0.0,0.03,0.06,0.25,1.15
1,0.0,0.0,0.22,0.0,0.0,0.01,0.0,0.71,1.4,0.0,0.0,0.0,0.28,1.12
1,0.0,0.0,0.26,0.0,0.0,0.01,0.0,0.72,1.38,0.0,0.0,0.03,0.28,1.04
1,0.0,0.0,0.33,0.0,0.0,0.01,0.0,0.73,1.32,0.0,0.0,0.04,0.31,1.01
1,0.0,0.0,0.4,0.0,0.0,0.01,0.0,0.77,1.29,0.0,0.0,0.04,0.35,1.07
1,0.0,0.0,0.43,0.0,0.0,0.01,0.0,0.79,1.28,0.0,0.0,0.01,0.37,1.16
1,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.8,1.25,0.0,0.0,0.0,0.32,1.26
1,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.8,1.22,0.0,0.0,0.0,0.27,1.3
1,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.73,1.13,0.0,0.03,0.0,0.15,0.95
1,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.7,1.09,0.0,0.12,0.12,0.09,0.47
1,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.65,1.08,0.0,0.3,0.27,0.0,0.06
1,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.66,1.07,0.04,0.41,0.41,0.0,0.01
1,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.64,1.03,0.04,0.47,0.44,0.0,0.05
1,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.63,1.0,0.09,0.46,0.48,0.0,0.07
1,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.63,1.02,0.07,0.43,0.48,0.0,0.06
1,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.6,1.05,0.08,0.42,0.46,0.0,0.02
1,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.61,1.08,0.04,0.41,0.42,0.0,0.0
1,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.6,1.09,0.02,0.36,0.31,0.0,0.0
1,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.61,1.07,0.0,0.34,0.27,0.0,0.0
1,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.57,1.06,0.0,0.34,0.26,0.0,0.0
1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.43,0.9,0.0,0.31,0.4,0.0,0.02
1,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.32,0.81,0.0,0.24,0.36,0.0,0.02
1,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.24,0.66,0.0,0.12,0.28,0.0,0.02
1,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.29,0.7,0.0,0.18,0.15,0.0,0.03
1,0.0,0.0,0.06,0.0,0.0,0.01,0.0,0.28,0.73,0.0,0.21,0.09,0.0,0.08
1,0.0,0.0,0.13,0.0,0.0,0.01,0.0,0.29,0.83,0.0,0.25,0.07,0.0,0.16
1,0.0,0.0,0.18,0.0,0.0,0.01,0.0,0.27,0.88,0.0,0.34,0.09,0.0,0.23
1,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.29,1.02,0.0,0.39,0.21,0.0,0.23
1,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.32,1.18,0.0,0.43,0.35,0.0,0.26
1,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.35,1.34,0.0,0.41,0.39,0.0,0.26
1,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.39,1.27,0.0,0.44,0.41,0.0,0.33
1,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.37,1.29,0.0,0.5,0.41,0.0,0.36
1,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.31,1.23,0.0,0.59,0.52,0.01,0.26
1,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.34,1.33,0.0,0.71,0.55,0.09,0.13
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,1.28,0.0,0.77,0.54,0.18,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,1.29,0.0,0.69,0.45,0.34,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,1.32,0.0,0.69,0.39,0.43,0.0
1,0.03,0.0,0.04,0.0,0.0,0.0,0.0,0.48,1.35,0.0,0.66,0.44,0.42,0.0
1,0.07,0.0,0.08,0.0,0.0,0.0,0.0,0.47,1.43,0.0,0.78,0.51,0.36,0.01
1,0.1,0.0,0.11,0.0,0.0,0.0,0.0,0.47,1.49,0.0,0.74,0.58,0.29,0.01
1,0.11,0.0,0.08,0.0,0.0,0.0,0.0,0.48,1.5,0.0,0.72,0.49,0.29,0.01
1,0.18,0.0,0.07,0.0,0.0,0.0,0.0,0.49,1.53,0.0,0.63,0.47,0.27,0.0
1,0.21,0.0,0.05,0.0,0.0,0.0,0.0,0.49,1.47,0.0,0.63,0.42,0.19,0.0
1,0.18,0.0,0.03,0.0,0.0,0.0,0.0,0.45,1.46,0.0,0.64,0.41,0.12,0.0
1,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.41,1.38,0.0,0.66,0.65,0.04,0.0
1,0.02,0.0,0.06,0.0,0.0,0.0,0.0,0.36,1.29,0.0,0.72,0.85,0.01,0.0
1,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.32,1.25,0.0,0.76,1.03,0.0,0.0
1,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.29,1.29,0.0,0.77,0.98,0.0,0.0
1,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.3,1.35,0.0,0.7,0.92,0.0,0.0
1,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.32,1.33,0.0,0.69,0.92,0.0,0.0
1,0.03,0.0,0.04,0.0,0.0,0.0,0.0,0.35,1.25,0.0,0.79,0.88,0.0,0.0
1,0.03,0.0,0.02,0.0,0.0,0.0,0.0,0.33,1.19,0.0,0.83,0.88,0.0,0.0
1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.19,0.0,0.76,0.87,0.0,0.0
1,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.2,0.0,0.62,0.89,0.0,0.0
1,0.12,0.0,0.05,0.0,0.0,0.0,0.0,0.29,1.3,0.0,0.53,0.94,0.0,0.0
1,0.13,0.0,0.1,0.0,0.0,0.0,0.0,0.29,1.29,0.0,0.55,0.91,0.0,0.0
1,0.08,0.0,0.2,0.0,0.0,0.0,0.0,0.32,1.2,0.0,0.7,0.84,0.0,0.0
1,0.08,0.0,0.16,0.0,0.0,0.0,0.0,0.32,0.98,0.0,0.91,0.69,0.0,0.0
1,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.27,0.83,0.0,1.11,0.59,0.0,0.0
1,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.2,0.7,0.02,1.14,0.48,0.0,0.0
1,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.23,0.71,0.02,1.09,0.42,0.0,0.0
1,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.19,0.7,0.02,0.96,0.44,0.0,0.08
1,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.2,0.7,0.05,0.81,0.41,0.0,0.25
1,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.12,0.57,0.09,0.68,0.4,0.02,0.46
1,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.15,0.51,0.13,0.61,0.28,0.02,0.5
1,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.18,0.4,0.19,0.57,0.19,0.02,0.56
1,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.21,0.29,0.24,0.52,0.16,0.12,0.55
1,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.25,0.1,0.2,0.39,0.14,0.26,0.63
1,0.06,0.0,0.16,0.0,0.0,0.0,0.0,0.22,0.14,0.14,0.42,0.21,0.47,0.52
1,0.18,0.0,0.09,0.0,0.0,0.0,0.0,0.23,0.18,0.2,0.59,0.28,0.59,0.34
1,0.24,0.0,0.09,0.0,0.0,0.0,0.0,0.19,0.24,0.35,0.81,0.36,0.66,0.25
1,0.3,0.0,0.09,0.0,0.0,0.0,0.0,0.22,0.16,0.38,0.83,0.42,0.74,0.27
1,0.42,0.0,0.13,0.0,0.0,0.0,0.0,0.23,0.25,0.31,0.77,0.42,0.71,0.32
1,0.75,0.2,0.31,0.0,0.0,0.0,0.0,0.22,0.44,0.24,0.67,0.4,0.73,0.23
1,1.2,0.55,0.4,0.0,0.0,0.0,0.0,0.22,0.68,0.21,0.69,0.49,0.62,0.11
1,1.5,0.77,0.4,0.0,0.0,0.0,0.0,0.31,0.8,0.23,0.72,0.38,0.52,0.03
1,1.59,0.73,0.47,0.0,0.0,0.0,0.0,0.45,0.95,0.24,0.73,0.33,0.35,0.0
1,1.38,0.58,0.43,0.0,0.0,0.0,0.0,0.63,1.13,0.23,0.68,0.2,0.27,0.0
1,1.24,0.47,0.44,0.0,0.0,0.0,0.0,0.78,1.3,0.21,0.55,0.16,0.28,0.0
1,1.07,0.37,0.35,0.0,0.0,0.0,0.0,0.92,1.32,0.12,0.55,0.11,0.47,0.0
1,0.72,0.17,0.25,0.0,0.0,0.0,0.0,0.87,1.29,0.11,0.57,0.2,0.48,0.0
1,0.31,0.06,0.16,0.0,0.0,0.0,0.0,0.81,1.36,0.14,0.64,0.33,0.36,0.0
1,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.77,1.54,0.31,0.62,0.42,0.11,0.07
1,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.85,1.71,0.28,0.49,0.23,0.03,0.25
1,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.87,1.79,0.29,0.42,0.08,0.03,0.34
1,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.84,1.82,0.18,0.45,0.0,0.03,0.31
1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.79,1.8,0.38,0.73,0.0,0.08,0.3
1,0.0,0.0,0.11,0.0,0.03,0.0,0.0,0.8,1.79,0.6,0.97,0.0,0.23,0.44
1,0.02,0.0,0.17,0.0,0.07,0.0,0.0,0.72,1.68,0.82,0.98,0.0,0.53,0.73
1,0.15,0.0,0.13,0.0,0.13,0.0,0.0,0.74,1.66,0.93,1.01,0.0,0.89,0.95
1,0.43,0.16,0.12,0.0,0.1,0.0,0.0,0.75,1.55,0.89,1.09,0.0,1.28,0.96
1,0.8,0.26,0.08,0.0,0.06,0.0,0.0,0.82,1.37,0.89,1.21,0.0,1.56,0.69
1,0.89,0.32,0.02,0.14,0.0,0.0,0.0,0.77,1.03,0.58,1.02,0.0,1.73,0.29
1,0.93,0.32,0.02,0.42,0.0,0.0,0.0,0.76,0.84,0.31,0.74,0.0,1.87,0.11
1,0.89,0.26,0.0,0.63,0.0,0.0,0.0,0.79,0.85,0.04,0.47,0.0,2.03,0.11
1,1.09,0.25,0.0,0.68,0.0,0.0,0.0,0.84,0.95,0.16,0.45,0.0,1.86,0.16
1,1.24,0.29,0.0,0.48,0.0,0.0,0.0,0.74,1.21,0.37,0.63,0.0,1.37,0.14
1,1.5,0.6,0.0,0.27,0.0,0.0,0.0,0.53,1.42,0.56,0.78,0.0,0.64,0.09
1,1.65,0.88,0.0,0.09,0.0,0.0,0.0,0.43,1.78,0.68,0.92,0.0,0.19,0.04
1,1.67,1.0,0.0,0.04,0.03,0.0,0.0,0.41,2.02,0.61,0.9,0.0,0.0,0.0
1,1.41,0.92,0.0,0.35,0.03,0.0,0.0,0.53,2.11,0.49,0.85,0.0,0.0,0.0
1,1.17,0.7,0.0,0.34,0.03,0.0,0.0,0.57,1.91,0.23,0.69,0.0,0.0,0.0
1,0.91,0.38,0.0,0.31,0.0,0.0,0.0,0.61,1.65,0.12,0.71,0.0,0.13,0.0
1,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.67,1.67,0.26,0.91,0.0,0.34,0.04
1,0.69,0.0,0.18,0.0,0.01,0.0,0.0,0.67,1.88,0.51,1.28,0.0,0.56,0.08
1,0.56,0.0,0.44,0.0,0.05,0.0,0.0,0.67,2.05,0.66,1.49,0.0,0.65,0.08
1,0.32,0.0,0.75,0.0,0.06,0.0,0.0,0.61,1.95,0.65,1.59,0.0,0.71,0.04
1,0.35,0.0,0.76,0.0,0.1,0.0,0.0,0.71,1.83,0.52,1.51,0.0,0.93,0.0
1,0.32,0.0,0.72,0.0,0.12,0.0,0.0,0.84,1.56,0.5,1.4,0.0,1.52,0.0
1,0.22,0.0,0.77,0.0,0.18,0.01,0.0,0.88,1.45,0.51,1.39,0.0,1.91,0.0
1,0.35,0.0,1.04,0.0,0.19,0.01,0.0,0.92,1.52,0.77,1.54,0.0,2.09,0.13
1,0.81,0.21,1.3,0.0,0.27,0.04,0.0,0.97,1.83,0.83,1.61,0.0,1.7,0.13
1,1.27,0.38,1.4,0.0,0.34,0.13,0.24,1.09,2.27,1.18,1.69,0.0,1.71,0.41
1,1.57,0.75,1.42,0.0,0.39,0.13,0.37,1.15,2.54,1.37,1.56,0.0,1.97,0.62
1,1.57,0.73,1.32,0.0,0.25,0.09,0.43,1.04,2.72,1.61,1.59,0.0,2.46,1.01
1,1.69,0.99,1.41,0.0,0.11,0.0,0.27,1.01,2.58,1.41,1.42,0.0,2.86,1.13
1,1.29,0.75,1.2,0.0,0.05,0.0,0.14,0.96,2.12,0.97,1.19,0.1,2.55,0.94
1,1.02,0.76,1.12,0.0,0.11,0.0,0.08,1.12,1.84,0.64,0.77,0.17,2.25,0.78
1,0.61,0.33,0.88,0.0,0.2,0.0,0.0,1.25,1.71,0.37,0.48,0.17,1.75,0.62
1,0.73,0.34,0.87,0.0,0.17,0.07,0.0,1.33,1.91,0.41,0.39,0.08,1.85,0.71
1,0.79,0.37,0.83,0.01,0.11,0.09,0.0,1.37,1.94,0.38,0.4,0.0,1.77,0.68
1,0.87,0.52,0.81,0.01,0.06,0.13,0.0,1.38,1.91,0.31,0.38,0.0,1.88,0.8
1,0.85,0.57,0.85,0.01,0.05,0.16,0.0,1.39,1.91,0.15,0.34,0.0,1.77,1.0
1,0.82,0.66,0.77,0.0,0.13,0.35,0.0,1.36,1.83,0.05,0.3,0.0,1.64,1.24
1,0.79,0.71,0.75,0.0,0.18,0.42,0.0,1.35,1.84,0.0,0.28,0.0,1.38,1.37
1,0.89,0.88,0.83,0.0,0.23,0.41,0.0,1.36,1.81,0.0,0.31,0.0,1.25,1.31
1,0.96,1.03,0.86,0.0,0.19,0.2,0.05,1.39,1.79,0.0,0.47,0.0,1.26,1.28
1,0.96,1.05,0.87,0.0,0.12,0.1,0.05,1.38,1.68,0.0,0.53,0.0,1.2,1.02
1,0.62,0.68,0.58,0.0,0.06,0.21,0.05,1.26,1.59,0.1,0.47,0.02,1.05,0.97
1,0.28,0.23,0.51,0.0,0.02,0.4,0.01,1.09,1.54,0.12,0.28,0.02,0.85,0.91
1,0.0,0.0,0.43,0.0,0.03,0.56,0.0,0.97,1.43,0.12,0.22,0.02,0.73,0.95
1,0.0,0.0,0.45,0.0,0.05,0.5,0.0,0.99,1.37,0.06,0.25,0.0,0.67,0.97
1,0.0,0.0,0.49,0.0,0.04,0.49,0.0,1.01,1.29,0.06,0.35,0.0,0.55,0.89
1,0.0,0.0,0.42,0.0,0.04,0.53,0.0,1.01,1.28,0.12,0.51,0.0,0.5,0.92
1,0.0,0.0,0.39,0.0,0.03,0.54,0.0,0.96,1.26,0.31,0.6,0.0,0.54,0.86
1,0.0,0.0,0.35,0.0,0.03,0.48,0.0,0.92,1.21,0.43,0.72,0.0,0.53,0.86
1,0.0,0.0,0.34,0.0,0.01,0.39,0.0,0.89,1.13,0.47,0.74,0.0,0.49,0.88
1,0.0,0.0,0.39,0.0,0.01,0.32,0.0,0.88,1.0,0.35,0.72,0.0,0.37,0.82
1,0.0,0.0,0.45,0.0,0.04,0.31,0.0,0.92,0.98,0.31,0.65,0.0,0.49,0.83
1,0.0,0.0,0.39,0.0,0.04,0.3,0.0,0.86,0.99,0.32,0.56,0.01,0.54,0.84
1,0.0,0.0,0.25,0.0,0.04,0.22,0.0,0.77,1.11,0.21,0.47,0.01,0.4,0.99
1,0.0,0.0,0.1,0.01,0.0,0.1,0.0,0.65,1.14,0.11,0.43,0.01,0.29,1.05
1,0.0,0.0,0.05,0.01,0.0,0.0,0.0,0.63,1.13,0.0,0.44,0.0,0.27,1.09
1,0.0,0.0,0.08,0.01,0.0,0.0,0.0,0.65,1.03,0.0,0.58,0.0,0.51,1.06
1,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.66,0.98,0.0,0.61,0.0,0.54,1.05
1,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.64,0.98,0.0,0.64,0.0,0.57,1.07
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,1.02,0.0,0.64,0.0,0.52,1.06
1,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.61,1.03,0.0,0.67,0.0,0.53,1.05
1,0.0,0.0,0.04,0.0,0.0,0.03,0.0,0.64,1.11,0.0,0.69,0.0,0.46,0.97
1,0.0,0.0,0.05,0.0,0.0,0.04,0.0,0.65,1.15,0.0,0.65,0.0,0.43,0.94
1,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.67,1.23,0.0,0.64,0.0,0.39,0.96
1,0.0,0.0,0.02,0.0,0.0,0.04,0.0,0.67,1.22,0.0,0.58,0.0,0.43,1.03
1,0.0,0.0,0.25,0.0,0.0,0.11,0.0,0.69,1.14,0.0,0.53,0.0,0.49,1.0
1,0.09,0.11,0.5,0.0,0.0,0.16,0.0,0.75,1.01,0.02,0.53,0.01,0.68,1.1
1,0.2,0.25,0.75,0.01,0.0,0.23,0.0,0.78,0.98,0.02,0.59,0.04,0.78,1.09
1,0.26,0.37,0.75,0.01,0.0,0.24,0.0,0.82,0.96,0.02,0.6,0.06,0.82,1.2
1,0.23,0.36,0.73,0.01,0.0,0.22,0.0,0.8,0.99,0.0,0.62,0.13,0.78,1.21
1,0.16,0.31,0.74,0.0,0.0,0.2,0.0,0.8,0.91,0.0,0.61,0.16,0.8,1.31
1,0.1,0.35,0.74,0.0,0.0,0.19,0.0,0.8,0.91,0.0,0.57,0.22,0.84,1.31
1,0.04,0.38,0.72,0.0,0.0,0.23,0.0,0.77,0.89,0.0,0.46,0.23,0.82,1.28
1,0.0,0.33,0.66,0.0,0.0,0.26,0.0,0.75,0.88,0.0,0.33,0.31,0.8,1.29
1,0.0,0.18,0.66,0.0,0.0,0.24,0.0,0.71,0.81,0.0,0.3,0.39,0.8,1.34
1,0.0,0.06,0.67,0.0,0.0,0.21,0.0,0.69,0.73,0.0,0.29,0.44,0.83,1.35
1,0.0,0.02,0.65,0.0,0.0,0.17,0.0,0.68,0.74,0.0,0.3,0.41,0.83,1.33
1,0.0,0.02,0.6,0.0,0.0,0.1,0.0,0.62,0.76,0.0,0.33,0.26,0.72,1.33
1,0.04,0.06,0.5,0.05,0.0,0.12,0.0,0.62,0.81,0.0,0.36,0.12,0.7,1.41
1,0.1,0.05,0.49,0.07,0.0,0.16,0.0,0.59,0.79,0.0,0.38,0.0,0.64,1.49
1,0.16,0.05,0.45,0.09,0.0,0.21,0.0,0.65,0.78,0.0,0.4,0.0,0.68,1.56
1,0.17,0.0,0.47,0.04,0.0,0.19,0.0,0.63,0.78,0.0,0.39,0.0,0.71,1.56
1,0.22,0.04,0.47,0.05,0.0,0.2,0.0,0.63,0.81,0.0,0.4,0.0,0.76,1.59
1,0.2,0.04,0.41,0.13,0.0,0.23,0.0,0.61,0.83,0.0,0.32,0.0,0.85,1.6
1,0.21,0.04,0.35,0.16,0.0,0.24,0.0,0.58,0.84,0.0,0.32,0.0,0.79,1.63
1,0.12,0.0,0.27,0.14,0.0,0.23,0.0,0.57,0.8,0.0,0.26,0.0,0.74,1.6
1,0.1,0.0,0.26,0.07,0.0,0.22,0.0,0.58,0.78,0.0,0.25,0.0,0.7,1.63
1,0.07,0.0,0.26,0.1,0.0,0.19,0.0,0.56,0.78,0.0,0.26,0.0,0.66,1.66
1,0.06,0.0,0.21,0.08,0.0,0.16,0.0,0.56,0.81,0.0,0.27,0.0,0.59,1.72
1,0.03,0.0,0.22,0.04,0.0,0.09,0.0,0.41,0.8,0.0,0.23,0.0,0.51,1.48
1,0.0,0.0,0.25,0.0,0.0,0.05,0.0,0.34,0.87,0.0,0.17,0.0,0.43,1.27
1,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.23,0.88,0.0,0.16,0.0,0.44,1.05
1,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.25,0.93,0.0,0.21,0.0,0.44,1.12
1,0.04,0.0,0.39,0.0,0.0,0.0,0.0,0.26,0.89,0.0,0.28,0.0,0.5,1.14
1,0.06,0.0,0.42,0.0,0.0,0.0,0.0,0.25,0.9,0.0,0.32,0.0,0.51,1.16
1,0.06,0.0,0.38,0.0,0.0,0.0,0.0,0.24,0.93,0.0,0.34,0.01,0.51,1.15
1,0.03,0.0,0.37,0.0,0.0,0.0,0.0,0.25,0.95,0.0,0.32,0.01,0.42,1.15
1,0.01,0.0,0.36,0.0,0.0,0.0,0.0,0.27,0.96,0.0,0.32,0.01,0.32,1.16
1,0.01,0.0,0.39,0.0,0.0,0.0,0.0,0.27,0.95,0.0,0.3,0.0,0.23,1.16
